"bat_id","team_id","bat_result","bat_date"
"72","4","2","2023-03-25 14:21:50"
"73","4","3","2023-03-25 14:22:05"
"74","4","1","2023-03-25 14:22:18"
"75","4","4","2023-03-25 14:22:34"
"76","4","0","2023-03-25 14:25:34"
"77","4","3","2023-03-25 14:25:47"
"78","4","0","2023-03-25 14:26:00"
"79","4","1","2023-03-25 14:26:16"
"80","4","4","2023-03-25 14:26:32"
"81","8","4","2023-03-25 15:13:52"
"82","8","4","2023-03-25 15:13:59"
"83","8","0","2023-03-25 15:14:10"
"84","24","2","2023-03-25 20:13:09"
"85","24","0","2023-03-25 20:13:23"
"86","16","0","2023-03-25 23:46:33"
"87","16","4","2023-03-25 23:46:46"
"88","10","4","2023-03-26 09:28:22"
"89","27","1","2023-03-26 11:25:56"
"90","24","3","2023-03-26 11:28:02"
"91","7","1","2023-03-26 12:09:14"
"92","7","0","2023-03-26 12:09:22"
"93","7","3","2023-03-26 12:09:29"
"94","21","1","2023-03-26 12:35:24"
"95","21","3","2023-03-26 12:35:30"
"96","21","4","2023-03-26 12:35:38"
"97","21","4","2023-03-26 12:35:46"
"98","21","0","2023-03-26 12:35:52"
"99","21","4","2023-03-26 12:36:56"
"100","24","4","2023-03-26 15:40:12"
"101","27","3","2023-03-26 19:31:51"
"102","8","0","2023-03-26 20:09:18"
"103","7","0","2023-03-26 20:19:18"
"104","28","0","2023-03-27 08:32:03"
"105","28","1","2023-03-27 08:32:12"
"106","28","2","2023-03-27 08:32:21"
"107","28","1","2023-03-27 08:32:32"
"108","28","3","2023-03-27 08:32:41"
"109","28","3","2023-03-27 08:32:48"
"110","11","3","2023-03-27 08:59:08"
"111","11","1","2023-03-27 08:59:32"
"112","11","1","2023-03-27 08:59:47"
"113","11","1","2023-03-27 09:00:00"
"114","13","0","2023-03-27 09:00:06"
"115","13","1","2023-03-27 09:00:14"
"116","13","0","2023-03-27 09:00:33"
"117","11","3","2023-03-27 09:01:17"
"118","11","0","2023-03-27 09:02:01"
"119","11","0","2023-03-27 09:02:13"
"120","11","2","2023-03-27 09:03:17"
"121","11","4","2023-03-27 09:03:25"
"122","11","4","2023-03-27 09:03:33"
"123","16","3","2023-03-27 09:11:19"
"124","10","0","2023-03-27 09:58:13"
"125","7","4","2023-03-27 10:24:33"
"126","12","1","2023-03-27 10:30:39"
"127","12","3","2023-03-27 10:30:50"
"128","12","4","2023-03-27 10:31:02"
"129","12","4","2023-03-27 10:31:10"
"130","2","4","2023-03-27 10:31:23"
"131","2","0","2023-03-27 10:31:27"
"132","2","4","2023-03-27 10:31:32"
"133","29","0","2023-03-27 10:31:33"
"134","2","4","2023-03-27 10:31:38"
"135","29","0","2023-03-27 10:31:46"
"136","23","0","2023-03-27 10:34:32"
"137","23","0","2023-03-27 10:34:46"
"138","23","4","2023-03-27 10:34:55"
"139","23","3","2023-03-27 10:35:07"
"140","23","0","2023-03-27 10:35:20"
"141","23","4","2023-03-27 10:35:30"
"142","23","4","2023-03-27 10:35:42"
"143","23","0","2023-03-27 10:35:55"
"144","15","1","2023-03-27 10:45:13"
"145","15","2","2023-03-27 10:45:19"
"146","15","2","2023-03-27 10:45:25"
"147","21","2","2023-03-27 10:48:10"
"148","20","1","2023-03-27 11:24:15"
"149","20","3","2023-03-27 11:24:25"
"150","20","0","2023-03-27 11:24:33"
"151","20","0","2023-03-27 11:24:41"
"152","20","4","2023-03-27 11:24:47"
"153","20","2","2023-03-27 11:25:23"
"154","27","3","2023-03-27 11:44:43"
"155","30","2","2023-03-27 11:47:05"
"156","4","2","2023-03-27 12:22:13"
"157","4","4","2023-03-27 12:22:26"
"158","4","2","2023-03-27 12:22:39"
"159","4","0","2023-03-27 12:22:54"
"160","4","3","2023-03-27 12:23:08"
"161","4","0","2023-03-27 12:23:22"
"162","4","2","2023-03-27 12:24:52"
"163","4","1","2023-03-27 12:25:05"
"164","4","3","2023-03-27 12:25:19"
"165","18","3","2023-03-27 12:44:04"
"166","10","0","2023-03-27 14:56:14"
"167","28","2","2023-03-27 15:25:10"
"168","28","1","2023-03-27 15:25:29"
"169","13","2","2023-03-27 17:37:07"
"170","21","4","2023-03-27 18:07:45"
"171","21","1","2023-03-27 18:07:55"
"172","18","0","2023-03-27 19:46:12"
"173","10","3","2023-03-27 20:26:21"
"174","24","2","2023-03-27 20:53:39"
"175","21","0","2023-03-27 21:51:51"
"176","16","2","2023-03-27 21:52:48"
"177","16","2","2023-03-27 21:53:02"
"178","13","1","2023-03-28 07:52:13"
"179","4","4","2023-03-28 08:24:10"
"180","4","0","2023-03-28 08:24:37"
"181","4","3","2023-03-28 08:24:52"
"182","4","3","2023-03-28 08:25:08"
"183","4","0","2023-03-28 08:25:25"
"184","4","1","2023-03-28 08:25:46"
"185","4","0","2023-03-28 08:26:00"
"186","11","4","2023-03-28 09:16:04"
"187","8","4","2023-03-28 09:52:32"
"188","8","2","2023-03-28 09:52:43"
"189","8","3","2023-03-28 09:52:53"
"190","8","1","2023-03-28 09:53:01"
"191","8","4","2023-03-28 09:53:10"
"192","28","4","2023-03-28 11:08:39"
"193","28","0","2023-03-28 11:08:48"
"194","28","4","2023-03-28 11:08:55"
"195","20","0","2023-03-28 13:34:56"
"196","10","3","2023-03-28 13:55:09"
"197","10","3","2023-03-28 13:55:15"
"198","21","4","2023-03-28 15:12:38"
"199","8","3","2023-03-28 15:13:50"
"200","11","1","2023-03-28 15:15:23"
"201","11","2","2023-03-28 15:15:29"
"202","19","0","2023-03-28 17:17:56"
"203","19","0","2023-03-28 17:18:24"
"204","19","3","2023-03-28 17:18:34"
"205","19","1","2023-03-28 17:18:52"
"206","19","3","2023-03-28 17:19:08"
"207","19","2","2023-03-28 17:19:24"
"208","21","3","2023-03-28 17:21:30"
"209","7","4","2023-03-28 18:19:28"
"210","7","4","2023-03-28 18:19:33"
"211","7","3","2023-03-28 18:19:39"
"212","7","1","2023-03-28 18:19:44"
"213","7","0","2023-03-28 18:19:49"
"214","7","0","2023-03-28 18:19:53"
"215","7","1","2023-03-28 18:19:57"
"216","1","4","2023-03-28 18:55:42"
"217","1","4","2023-03-28 18:55:57"
"218","21","1","2023-03-28 20:55:57"
"219","13","0","2023-03-29 08:16:35"
"220","21","4","2023-03-29 08:27:31"
"221","6","2","2023-03-29 08:53:35"
"222","6","2","2023-03-29 08:53:43"
"223","8","4","2023-03-29 09:02:19"
"224","21","2","2023-03-29 09:07:06"
"225","26","1","2023-03-29 09:08:08"
"226","26","0","2023-03-29 09:08:16"
"227","26","2","2023-03-29 09:08:23"
"228","26","0","2023-03-29 09:08:33"
"229","26","2","2023-03-29 09:08:39"
"230","10","1","2023-03-29 09:09:23"
"231","10","0","2023-03-29 09:09:29"
"232","28","4","2023-03-29 09:56:21"
"233","28","2","2023-03-29 09:56:31"
"234","7","4","2023-03-29 11:32:21"
"235","21","1","2023-03-29 13:25:00"
"236","27","1","2023-03-29 14:28:35"
"237","8","4","2023-03-29 14:31:22"
"238","18","1","2023-03-29 14:55:49"
"239","18","3","2023-03-29 14:58:32"
"240","16","4","2023-03-29 15:04:02"
"241","16","3","2023-03-29 15:15:13"
"242","13","3","2023-03-29 16:39:53"
"243","23","1","2023-03-29 16:47:02"
"244","23","2","2023-03-29 16:47:15"
"245","23","2","2023-03-29 16:47:26"
"246","15","2","2023-03-29 16:50:05"
"247","15","3","2023-03-29 16:50:12"
"248","15","0","2023-03-29 16:50:24"
"249","10","0","2023-03-29 16:53:56"
"250","7","4","2023-03-29 18:58:03"
"251","7","4","2023-03-29 18:58:09"
"252","10","0","2023-03-30 07:32:09"
"253","10","1","2023-03-30 07:32:36"
"254","24","2","2023-03-30 09:08:07"
"255","24","3","2023-03-30 09:08:21"
"256","28","1","2023-03-30 09:54:35"
"257","28","0","2023-03-30 09:54:40"
"258","28","1","2023-03-30 09:54:45"
"259","28","2","2023-03-30 09:54:52"
"260","4","0","2023-03-30 15:00:12"
"261","4","4","2023-03-30 15:00:25"
"262","4","1","2023-03-30 15:00:48"
"263","4","4","2023-03-30 15:01:01"
"264","4","1","2023-03-30 15:01:14"
"265","4","3","2023-03-30 15:01:29"
"266","4","0","2023-03-30 15:01:48"
"267","24","3","2023-03-30 18:13:06"
"268","8","1","2023-03-30 19:05:46"
"269","21","4","2023-03-30 23:06:36"
"270","21","2","2023-03-30 23:06:44"
"271","8","0","2023-03-30 23:15:17"
"272","4","3","2023-03-30 23:32:57"
"273","4","4","2023-03-30 23:33:16"
"274","4","3","2023-03-30 23:33:33"
"275","4","2","2023-03-30 23:33:46"
"276","4","3","2023-03-30 23:34:24"
"277","4","4","2023-03-30 23:35:16"
"278","16","2","2023-03-31 06:03:28"
"279","19","3","2023-03-31 09:58:29"
"280","7","1","2023-03-31 10:15:54"
"281","21","3","2023-03-31 11:55:13"
"282","21","0","2023-03-31 11:55:24"
"283","21","4","2023-03-31 11:55:33"
"284","21","3","2023-03-31 11:55:52"
"285","21","4","2023-03-31 11:56:10"
"286","13","3","2023-03-31 12:17:49"
"287","10","2","2023-03-31 12:26:39"
