"bat_id","team_id","bat_result","bat_date"
"623","70","0","2024-03-18 15:17:48"
"624","70","3","2024-03-18 15:17:53"
"625","70","4","2024-03-18 15:18:01"
"626","70","4","2024-03-18 15:18:10"
"627","70","0","2024-03-18 15:18:16"
"628","70","1","2024-03-18 15:18:33"
"629","70","3","2024-03-18 15:18:40"
"630","90","2","2024-03-18 15:24:09"
"631","68","4","2024-03-18 16:40:56"
"632","81","2","2024-03-18 16:54:25"
"633","73","2","2024-03-18 17:02:14"
"634","73","1","2024-03-18 17:02:23"
"635","82","1","2024-03-18 17:20:32"
"636","68","0","2024-03-18 17:36:33"
"637","84","0","2024-03-18 18:06:22"
"638","69","2","2024-03-18 18:10:21"
"639","69","3","2024-03-18 18:10:32"
"640","69","1","2024-03-18 18:10:41"
"641","68","1","2024-03-18 19:56:03"
"642","68","2","2024-03-18 21:57:09"
"643","64","1","2024-03-19 02:03:13"
"644","92","2","2024-03-19 06:32:18"
"645","68","1","2024-03-19 06:59:41"
"646","71","2","2024-03-19 08:10:29"
"647","68","3","2024-03-19 08:14:47"
"648","72","1","2024-03-19 08:33:08"
"649","72","3","2024-03-19 08:33:17"
"650","72","3","2024-03-19 08:33:24"
"651","72","0","2024-03-19 08:33:31"
"652","86","2","2024-03-19 08:35:15"
"653","89","0","2024-03-19 10:16:59"
"654","92","3","2024-03-19 10:20:10"
"655","68","3","2024-03-19 10:21:38"
"656","72","1","2024-03-19 10:22:02"
"657","77","3","2024-03-19 10:47:06"
"658","77","3","2024-03-19 10:47:16"
"659","77","0","2024-03-19 10:47:20"
"660","77","2","2024-03-19 10:47:23"
"661","82","0","2024-03-19 12:33:57"
"662","92","2","2024-03-19 13:03:10"
"663","68","1","2024-03-19 13:04:49"
"664","72","3","2024-03-19 13:05:48"
"665","69","0","2024-03-19 13:16:42"
"666","69","1","2024-03-19 13:16:48"
"667","92","0","2024-03-19 15:31:16"
"668","72","2","2024-03-19 15:36:11"
"669","70","1","2024-03-19 15:45:27"
"670","70","0","2024-03-19 15:45:40"
"671","70","2","2024-03-19 15:45:50"
"672","69","2","2024-03-19 15:53:33"
"673","84","4","2024-03-19 16:35:39"
"674","64","4","2024-03-19 17:15:20"
"675","79","0","2024-03-19 17:15:51"
"676","64","0","2024-03-19 17:16:25"
"677","79","4","2024-03-19 17:16:34"
"678","79","3","2024-03-19 17:16:46"
"679","68","0","2024-03-19 17:21:26"
"680","68","3","2024-03-19 19:42:02"
"681","95","4","2024-03-19 20:52:48"
"682","89","0","2024-03-19 20:59:28"
"683","68","2","2024-03-19 21:33:24"
"684","64","2","2024-03-20 03:00:54"
"685","92","0","2024-03-20 06:40:34"
"686","92","1","2024-03-20 06:40:45"
"687","68","2","2024-03-20 07:12:47"
"688","71","4","2024-03-20 08:39:52"
"689","84","3","2024-03-20 08:51:14"
"690","84","2","2024-03-20 08:51:19"
"691","72","1","2024-03-20 09:03:41"
"692","72","4","2024-03-20 09:03:46"
"693","72","4","2024-03-20 09:03:52"
"694","72","2","2024-03-20 09:03:57"
"695","72","0","2024-03-20 09:04:02"
"696","89","2","2024-03-20 09:15:37"
"697","68","0","2024-03-20 09:57:20"
"698","70","0","2024-03-20 10:58:00"
"699","70","3","2024-03-20 10:58:06"
"700","70","0","2024-03-20 10:58:16"
"701","70","2","2024-03-20 10:58:22"
"702","70","0","2024-03-20 10:58:30"
"703","69","2","2024-03-20 11:25:20"
"704","82","1","2024-03-20 13:32:13"
"705","69","4","2024-03-20 13:35:11"
"706","69","0","2024-03-20 13:54:27"
"707","72","0","2024-03-20 13:59:14"
"708","90","1","2024-03-20 14:57:37"
"709","90","1","2024-03-20 14:57:50"
"710","90","4","2024-03-20 14:58:00"
"711","69","3","2024-03-20 15:05:59"
"712","95","1","2024-03-20 15:55:49"
"713","75","2","2024-03-20 16:01:03"
"714","75","1","2024-03-20 16:01:12"
"715","75","1","2024-03-20 16:01:21"
"716","75","4","2024-03-20 16:01:30"
"717","69","0","2024-03-20 16:01:43"
"718","84","1","2024-03-20 16:22:43"
"719","73","0","2024-03-20 16:23:41"
"720","73","4","2024-03-20 16:23:50"
"721","73","3","2024-03-20 16:23:58"
"722","73","2","2024-03-20 16:24:07"
"723","73","3","2024-03-20 16:24:15"
"724","73","2","2024-03-20 16:24:23"
"725","77","0","2024-03-20 16:32:44"
"726","77","3","2024-03-20 16:32:47"
"727","68","1","2024-03-20 18:02:50"
"728","68","1","2024-03-20 19:01:01"
"729","68","2","2024-03-20 20:04:47"
"730","81","4","2024-03-20 20:23:24"
"731","81","3","2024-03-20 20:23:37"
"732","68","0","2024-03-20 20:30:27"
"733","79","2","2024-03-20 20:42:03"
"734","79","0","2024-03-20 20:42:13"
"735","79","2","2024-03-20 20:42:21"
"736","79","2","2024-03-20 20:42:28"
"737","79","2","2024-03-20 20:42:38"
"738","90","2","2024-03-20 22:03:23"
"739","90","0","2024-03-20 22:03:31"
"740","76","0","2024-03-21 07:06:23"
"741","92","2","2024-03-21 07:06:49"
"742","72","0","2024-03-21 07:38:34"
"743","72","4","2024-03-21 07:38:46"
"744","72","0","2024-03-21 07:38:54"
"745","72","0","2024-03-21 07:39:04"
"746","72","0","2024-03-21 07:39:14"
"747","68","0","2024-03-21 07:40:54"
"748","68","1","2024-03-21 08:43:45"
"749","72","4","2024-03-21 08:50:24"
"750","89","3","2024-03-21 10:01:39"
"751","89","2","2024-03-21 10:01:53"
"752","89","1","2024-03-21 10:02:07"
"753","68","1","2024-03-21 11:13:39"
"754","68","2","2024-03-21 12:11:57"
"755","72","4","2024-03-21 12:25:32"
"756","84","1","2024-03-21 13:47:34"
"757","84","2","2024-03-21 13:47:39"
"758","84","1","2024-03-21 13:47:47"
"759","69","0","2024-03-21 14:40:45"
"760","69","4","2024-03-21 14:40:51"
"761","73","0","2024-03-21 15:06:05"
"762","73","3","2024-03-21 15:06:16"
"763","92","0","2024-03-21 15:06:33"
"764","85","4","2024-03-21 15:28:02"
"765","85","3","2024-03-21 15:28:14"
"766","77","4","2024-03-21 15:36:30"
"767","77","0","2024-03-21 15:36:37"
"768","68","0","2024-03-21 15:55:56"
"769","92","4","2024-03-21 16:08:36"
"770","72","1","2024-03-21 16:08:42"
"771","73","3","2024-03-21 16:12:39"
"772","90","1","2024-03-21 16:14:13"
"773","68","1","2024-03-21 17:01:52"
"774","70","2","2024-03-21 17:04:56"
"775","70","2","2024-03-21 17:05:08"
"776","90","2","2024-03-21 17:20:05"
"777","64","2","2024-03-21 17:39:25"
"778","68","4","2024-03-21 18:03:32"
"779","89","2","2024-03-21 18:07:38"
"780","68","3","2024-03-21 19:27:47"
"781","90","2","2024-03-21 21:22:33"
"782","68","0","2024-03-21 21:41:44"
"783","92","2","2024-03-22 00:34:29"
"784","68","3","2024-03-22 07:40:58"
"785","75","1","2024-03-22 08:21:17"
"786","68","1","2024-03-22 08:45:10"
"787","72","2","2024-03-22 09:13:02"
"788","72","2","2024-03-22 09:13:09"
"789","72","4","2024-03-22 09:13:14"
"790","76","4","2024-03-22 09:17:32"
"791","89","0","2024-03-22 09:37:22"
"792","92","4","2024-03-22 09:55:49"
"793","69","2","2024-03-22 10:04:06"
"794","69","3","2024-03-22 10:04:11"
"795","68","2","2024-03-22 10:39:14"
"796","68","4","2024-03-22 11:15:46"
"797","89","0","2024-03-22 11:17:49"
"798","84","1","2024-03-22 12:57:15"
"799","68","0","2024-03-22 14:04:08"
"800","66","3","2024-03-22 14:14:25"
"801","66","0","2024-03-22 14:14:41"
"802","66","3","2024-03-22 14:14:55"
"803","66","0","2024-03-22 14:15:10"
"804","66","1","2024-03-22 14:15:26"
"805","66","3","2024-03-22 14:15:42"
"806","66","3","2024-03-22 14:15:56"
"807","66","4","2024-03-22 14:16:11"
"808","66","4","2024-03-22 14:16:29"
"809","66","3","2024-03-22 14:16:42"
"810","66","1","2024-03-22 14:16:55"
"811","66","4","2024-03-22 14:17:08"
"812","66","1","2024-03-22 14:17:20"
"813","66","4","2024-03-22 14:17:33"
"814","66","3","2024-03-22 14:17:46"
"815","66","2","2024-03-22 14:17:59"
"816","66","2","2024-03-22 14:18:11"
"817","66","0","2024-03-22 14:18:27"
"818","66","2","2024-03-22 14:18:40"
"819","66","0","2024-03-22 14:18:55"
"820","66","2","2024-03-22 14:19:07"
"821","66","3","2024-03-22 14:19:21"
"822","66","2","2024-03-22 14:19:33"
"823","66","3","2024-03-22 14:19:48"
"824","66","2","2024-03-22 14:19:59"
"825","66","3","2024-03-22 14:20:10"
"826","66","0","2024-03-22 14:20:24"
"827","66","2","2024-03-22 14:21:22"
"828","66","1","2024-03-22 14:21:39"
"829","68","3","2024-03-22 15:00:47"
"830","72","1","2024-03-22 15:55:49"
"831","68","1","2024-03-22 17:48:09"
"832","89","4","2024-03-22 18:56:07"
"833","72","3","2024-03-22 18:57:12"
