"bat_id","team_id","bat_result","bat_date"
"640","89","1","2024-03-26 08:58:03"
"641","90","3","2024-03-26 09:17:36"
"642","90","1","2024-03-26 09:17:47"
"643","68","4","2024-03-26 10:42:57"
"644","77","3","2024-03-26 11:18:24"
"645","68","3","2024-03-26 13:35:20"
"646","87","0","2024-03-26 13:46:26"
"647","87","3","2024-03-26 13:46:37"
"648","87","2","2024-03-26 13:46:51"
"649","87","1","2024-03-26 13:47:03"
"650","87","3","2024-03-26 13:47:16"
"651","72","2","2024-03-26 13:52:56"
"652","92","2","2024-03-26 13:53:01"
"653","89","0","2024-03-26 13:54:51"
"654","89","3","2024-03-26 15:05:47"
"655","69","4","2024-03-26 15:17:01"
"656","68","2","2024-03-26 16:31:41"
"657","89","3","2024-03-26 16:58:55"
"658","70","3","2024-03-26 17:19:59"
"659","70","0","2024-03-26 17:20:09"
"660","68","2","2024-03-26 17:32:12"
"661","90","1","2024-03-26 18:06:37"
"662","68","2","2024-03-26 19:42:58"
"663","69","4","2024-03-26 20:19:28"
"664","76","2","2024-03-26 20:23:52"
"665","68","1","2024-03-26 21:40:13"
"666","64","3","2024-03-26 23:13:53"
"667","79","1","2024-03-26 23:14:02"
"668","79","4","2024-03-26 23:14:11"
"669","68","3","2024-03-27 06:43:18"
"670","92","4","2024-03-27 06:49:45"
"671","68","2","2024-03-27 07:40:20"
"672","75","3","2024-03-27 08:14:48"
"673","75","2","2024-03-27 08:14:56"
"674","68","0","2024-03-27 08:45:15"
"675","69","0","2024-03-27 09:29:55"
"676","69","1","2024-03-27 09:29:59"
"677","89","0","2024-03-27 09:30:44"
"678","72","2","2024-03-27 09:44:59"
"679","72","3","2024-03-27 09:45:05"
"680","72","1","2024-03-27 09:45:09"
"681","72","2","2024-03-27 09:45:12"
"682","73","1","2024-03-27 12:05:06"
"683","73","0","2024-03-27 12:05:13"
"684","73","2","2024-03-27 12:05:22"
"685","73","2","2024-03-27 12:05:33"
"686","68","2","2024-03-27 13:01:14"
"687","79","3","2024-03-27 14:32:04"
"688","68","4","2024-03-27 16:29:17"
"689","82","2","2024-03-27 17:14:02"
"690","68","1","2024-03-27 17:27:14"
"691","89","2","2024-03-27 18:44:44"
"692","89","0","2024-03-27 18:44:53"
"693","89","3","2024-03-27 18:45:04"
"694","68","3","2024-03-27 19:05:43"
"695","69","2","2024-03-27 19:28:30"
"696","69","3","2024-03-27 19:28:36"
"697","69","0","2024-03-27 19:28:43"
"698","76","2","2024-03-27 20:21:12"
"699","76","2","2024-03-27 20:21:22"
"700","68","3","2024-03-27 20:25:27"
"701","70","2","2024-03-27 22:16:03"
"702","70","1","2024-03-27 22:16:16"
"703","70","1","2024-03-27 22:16:29"
"704","70","2","2024-03-27 22:16:37"
"705","92","1","2024-03-28 06:41:39"
"706","68","4","2024-03-28 06:46:25"
"707","76","1","2024-03-28 07:17:03"
"708","68","0","2024-03-28 07:38:02"
"709","68","1","2024-03-28 08:45:26"
"710","72","3","2024-03-28 08:47:02"
"711","72","3","2024-03-28 08:47:05"
"712","72","0","2024-03-28 08:47:11"
"713","72","3","2024-03-28 08:47:14"
"714","72","4","2024-03-28 08:47:19"
"715","72","0","2024-03-28 08:47:22"
"716","72","3","2024-03-28 08:47:27"
"717","72","1","2024-03-28 08:47:30"
"718","89","2","2024-03-28 09:32:44"
"719","75","3","2024-03-28 11:13:01"
"720","75","4","2024-03-28 11:13:12"
"721","92","2","2024-03-28 11:43:41"
"722","72","2","2024-03-28 11:47:38"
"723","89","4","2024-03-28 12:08:02"
"724","68","0","2024-03-28 12:54:55"
"725","77","1","2024-03-28 13:02:16"
"726","77","2","2024-03-28 13:02:25"
"727","77","4","2024-03-28 13:02:35"
"728","77","3","2024-03-28 13:02:40"
"729","90","0","2024-03-28 14:48:55"
"730","68","4","2024-03-28 16:34:52"
"731","70","2","2024-03-28 17:26:04"
"732","68","4","2024-03-28 17:33:30"
"733","68","1","2024-03-28 21:19:06"
"734","89","0","2024-03-28 22:00:15"
"735","89","0","2024-03-28 22:00:25"
"736","68","1","2024-03-29 07:41:54"
"737","72","1","2024-03-29 08:18:36"
"738","72","0","2024-03-29 08:18:45"
"739","72","0","2024-03-29 08:18:53"
"740","70","4","2024-03-29 09:14:42"
"741","69","0","2024-03-29 09:36:22"
"742","71","1","2024-03-29 10:28:09"
"743","75","4","2024-03-29 10:52:52"
"744","70","4","2024-03-29 13:13:01"
"745","68","4","2024-03-29 14:02:16"
"746","72","0","2024-03-29 15:29:52"
"747","72","4","2024-03-29 15:29:57"
"748","68","3","2024-03-29 16:31:22"
"749","73","2","2024-03-29 17:42:32"
"750","73","4","2024-03-29 17:42:45"
"751","73","0","2024-03-29 17:42:53"
"752","70","0","2024-03-29 17:46:52"
"753","68","4","2024-03-29 19:10:45"
"754","66","2","2024-03-29 20:41:10"
"755","66","3","2024-03-29 20:41:36"
"756","66","0","2024-03-29 20:41:59"
"757","66","3","2024-03-29 20:42:13"
"758","66","3","2024-03-29 20:42:32"
"759","66","0","2024-03-29 20:42:52"
"760","66","1","2024-03-29 20:43:10"
"761","66","3","2024-03-29 20:43:25"
"762","66","4","2024-03-29 20:43:47"
"763","66","4","2024-03-29 20:44:00"
"764","66","4","2024-03-29 20:44:17"
"765","66","1","2024-03-29 20:44:34"
"766","66","1","2024-03-29 20:44:52"
"767","66","0","2024-03-29 20:45:12"
"768","66","0","2024-03-29 20:45:37"
"769","66","0","2024-03-29 20:45:54"
"770","66","0","2024-03-29 20:46:14"
"771","66","2","2024-03-29 20:46:50"
"772","66","0","2024-03-29 20:47:04"
"773","66","1","2024-03-29 20:47:24"
"774","66","3","2024-03-29 20:47:51"
"775","66","1","2024-03-29 20:48:12"
"776","66","4","2024-03-29 20:48:28"
"777","66","0","2024-03-29 20:48:45"
"778","66","2","2024-03-29 20:49:04"
"779","66","3","2024-03-29 20:49:22"
"780","66","3","2024-03-29 20:49:37"
"781","66","0","2024-03-29 20:49:52"
"782","66","4","2024-03-29 20:50:08"
"783","66","2","2024-03-29 20:50:24"
"784","66","2","2024-03-29 20:50:40"
"785","66","4","2024-03-29 20:50:54"
"786","66","2","2024-03-29 20:51:11"
"787","66","1","2024-03-29 20:51:28"
"788","66","1","2024-03-29 20:51:45"
"789","72","4","2024-03-29 22:26:49"
"790","72","4","2024-03-29 22:26:57"
"791","72","2","2024-03-29 22:27:05"
"792","79","3","2024-03-30 07:59:17"
"793","79","4","2024-03-30 07:59:26"
"794","79","2","2024-03-30 07:59:35"
"795","79","3","2024-03-30 07:59:45"
"796","68","0","2024-03-30 08:44:55"
"797","72","2","2024-03-30 09:12:00"
"798","72","0","2024-03-30 09:12:11"
"799","89","1","2024-03-30 11:51:25"
"800","89","1","2024-03-30 11:51:35"
"801","72","1","2024-03-30 20:00:45"
"802","72","0","2024-03-30 20:00:54"
"803","76","3","2024-03-30 22:52:17"
"804","76","2","2024-03-30 22:52:29"
"805","79","2","2024-03-31 00:18:51"
"806","82","0","2024-03-31 13:14:10"
"807","82","1","2024-03-31 13:14:47"
"808","82","0","2024-03-31 13:14:58"
"809","76","2","2024-03-31 15:35:25"
"810","92","2","2024-03-31 19:02:23"
"811","73","2","2024-03-31 19:50:43"
"812","73","0","2024-03-31 19:50:49"
"813","73","1","2024-03-31 19:50:57"
"814","73","4","2024-03-31 19:51:03"
"815","66","3","2024-03-31 21:16:13"
"816","66","3","2024-03-31 21:16:31"
"817","66","3","2024-03-31 21:16:47"
"818","66","1","2024-03-31 21:17:05"
"819","66","3","2024-03-31 21:17:20"
"820","66","2","2024-03-31 21:17:34"
"821","66","2","2024-03-31 21:17:53"
"822","66","1","2024-03-31 21:18:11"
"823","66","1","2024-03-31 21:18:26"
"824","66","4","2024-03-31 21:18:39"
"825","66","2","2024-03-31 21:18:55"
"826","66","2","2024-03-31 21:19:11"
"827","66","1","2024-03-31 21:19:24"
"828","66","2","2024-03-31 21:19:38"
"829","66","1","2024-03-31 21:19:52"
"830","66","1","2024-03-31 21:20:07"
"831","66","2","2024-03-31 21:20:20"
"832","66","3","2024-03-31 21:20:34"
"833","66","3","2024-03-31 21:20:47"
"834","66","1","2024-03-31 21:20:59"
"835","66","1","2024-03-31 21:21:12"
"836","66","2","2024-03-31 21:21:26"
"837","70","4","2024-04-01 08:09:33"
"838","70","3","2024-04-01 08:09:47"
"839","82","3","2024-04-01 08:42:38"
